domain,condition,model_seed,candidate,evaluation_version,N_streams,candidate_total_byte_cap,candidate_amortized_bytes,candidate_stream_bytes,candidate_shared_bytes,candidate_empirical_T05,candidate_supported_T05,candidate_empirical_T05_status,candidate_supported_T05_status,candidate_rmst,candidate_failure_probability_2048,feasible_baseline_count,feasible_baselines,native_fp32_feasible,best_TEST_supported_baseline,best_TEST_supported_T05,best_TEST_empirical_baseline,best_TEST_empirical_T05,best_TEST_rmst_baseline,best_TEST_baseline_rmst,descriptive_rmst_delta_vs_best_feasible,baseline_selection_scope,horizon_comparison_scope
toy,s4_signed_lattice,,UNIFORM_16,v1-unchanged-finite-nonstochastic,1,4709,4709.0,20,4689,2048,2048,>=2048,>=2048,2048.0,0.0,17,NATIVE_FP32;NATIVE_FP64;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,UNIFORM_16,v1-unchanged-finite-nonstochastic,16,5009,313.0625,20,4689,2048,2048,>=2048,>=2048,2048.0,0.0,18,MIXED_4_8;MIXED_6_8;NATIVE_FP32;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,UNIFORM_16,v1-unchanged-finite-nonstochastic,128,7249,56.6328125,20,4689,2048,2048,>=2048,>=2048,2048.0,0.0,17,MIXED_4_8;MIXED_6_8;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,UNIFORM_4,2048,UNIFORM_4,2048,UNIFORM_4,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,STOCHASTIC_4,v2-stochastic-seedkey,1,4770,4770.0,30,4740,2048,2048,>=2048,>=2048,2048.0,0.0,20,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,STOCHASTIC_4,v2-stochastic-seedkey,16,5220,326.25,30,4740,2048,2048,>=2048,>=2048,2048.0,0.0,20,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,STOCHASTIC_4,v2-stochastic-seedkey,128,8580,67.03125,30,4740,2048,2048,>=2048,>=2048,2048.0,0.0,19,MIXED_4_8;MIXED_6_8;NATIVE_FP32;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,UNIFORM_4,2048,UNIFORM_4,2048,UNIFORM_4,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,1,5013,5013.0,20,4993,2048,2048,>=2048,>=2048,2048.0,0.0,20,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,16,5313,332.0625,20,4993,2048,2048,>=2048,>=2048,2048.0,0.0,20,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,FULL_RESIDUAL_4_4,v1-unchanged-finite-nonstochastic,128,7553,59.0078125,20,4993,2048,2048,>=2048,>=2048,2048.0,0.0,18,MIXED_4_8;MIXED_6_8;NATIVE_FP32;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,UNIFORM_4,2048,UNIFORM_4,2048,UNIFORM_4,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,1,4807,4807.0,30,4777,2048,2048,>=2048,>=2048,2048.0,0.0,20,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,16,5257,328.5625,30,4777,2048,2048,>=2048,>=2048,2048.0,0.0,20,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,FULL_RESIDUAL_4_FP32,v1-unchanged-finite-nonstochastic,128,8617,67.3203125,30,4777,2048,2048,>=2048,>=2048,2048.0,0.0,19,MIXED_4_8;MIXED_6_8;NATIVE_FP32;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,UNIFORM_4,2048,UNIFORM_4,2048,UNIFORM_4,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,1,5049,5049.0,20,5029,2048,2048,>=2048,>=2048,2048.0,0.0,20,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,16,5349,334.3125,20,5029,2048,2048,>=2048,>=2048,2048.0,0.0,20,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,LOWRANK_4_8,v1-unchanged-finite-nonstochastic,128,7589,59.2890625,20,5029,2048,2048,>=2048,>=2048,2048.0,0.0,18,MIXED_4_8;MIXED_6_8;NATIVE_FP32;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,UNIFORM_4,2048,UNIFORM_4,2048,UNIFORM_4,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,1,5015,5015.0,20,4995,2048,2048,>=2048,>=2048,2048.0,0.0,20,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,16,5315,332.1875,20,4995,2048,2048,>=2048,>=2048,2048.0,0.0,20,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,UNTRANSPORTED_4_4,v1-unchanged-finite-nonstochastic,128,7555,59.0234375,20,4995,2048,2048,>=2048,>=2048,2048.0,0.0,18,MIXED_4_8;MIXED_6_8;NATIVE_FP32;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,UNIFORM_4,2048,UNIFORM_4,2048,UNIFORM_4,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,MIXED_4_8,v1-unchanged-finite-nonstochastic,1,4710,4710.0,15,4695,2048,2048,>=2048,>=2048,2048.0,0.0,18,MIXED_4_8;NATIVE_FP32;NATIVE_FP64;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,MIXED_4_8,v1-unchanged-finite-nonstochastic,16,4935,308.4375,15,4695,2048,2048,>=2048,>=2048,2048.0,0.0,7,MIXED_4_8;NATIVE_FP32;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,MIXED_4_8,v1-unchanged-finite-nonstochastic,128,6615,51.6796875,15,4695,2048,2048,>=2048,>=2048,2048.0,0.0,6,MIXED_4_8;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,False,UNIFORM_4,2048,UNIFORM_4,2048,UNIFORM_4,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,MIXED_6_8,v1-unchanged-finite-nonstochastic,1,4711,4711.0,16,4695,2048,2048,>=2048,>=2048,2048.0,0.0,19,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,MIXED_6_8,v1-unchanged-finite-nonstochastic,16,4951,309.4375,16,4695,2048,2048,>=2048,>=2048,2048.0,0.0,10,MIXED_4_8;MIXED_6_8;NATIVE_FP32;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,MIXED_6_8,v1-unchanged-finite-nonstochastic,128,6743,52.6796875,16,4695,2048,2048,>=2048,>=2048,2048.0,0.0,9,MIXED_4_8;MIXED_6_8;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,False,UNIFORM_4,2048,UNIFORM_4,2048,UNIFORM_4,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,1,1992,1992.0,24,1968,2048,2048,>=2048,>=2048,2048.0,0.0,0,,False,,,,,,,,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,16,2352,147.0,24,1968,2048,2048,>=2048,>=2048,2048.0,0.0,0,,False,,,,,,,,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,s4_signed_lattice,,COEFFICIENT_INT8_FP32,v1-unchanged-finite-nonstochastic,128,5040,39.375,24,1968,2048,2048,>=2048,>=2048,2048.0,0.0,0,,False,,,,,,,,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,1,2135,2135.0,16,2119,2048,2048,>=2048,>=2048,2048.0,0.0,1,NATIVE_FP32,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,16,2375,148.4375,16,2119,2048,2048,>=2048,>=2048,2048.0,0.0,1,NATIVE_FP32,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,NATIVE_FP32,v1-unchanged-finite-nonstochastic,128,4167,32.5546875,16,2119,2048,2048,>=2048,>=2048,2048.0,0.0,10,MIXED_4_8;MIXED_6_8;NATIVE_FP32;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,1,2143,2143.0,24,2119,2048,2048,>=2048,>=2048,2048.0,0.0,2,NATIVE_FP32;NATIVE_FP64,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,16,2503,156.4375,24,2119,2048,2048,>=2048,>=2048,2048.0,0.0,2,NATIVE_FP32;NATIVE_FP64,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,NATIVE_FP64,v1-unchanged-finite-nonstochastic,128,5191,40.5546875,24,2119,2048,2048,>=2048,>=2048,2048.0,0.0,19,MIXED_4_8;MIXED_6_8;NATIVE_FP32;NATIVE_FP64;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,UNIFORM_2,v1-unchanged-finite-nonstochastic,1,2348,2348.0,13,2335,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),0.36328125,1.0,5,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-2047.63671875,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,UNIFORM_2,v1-unchanged-finite-nonstochastic,16,2543,158.9375,13,2335,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),0.36328125,1.0,5,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-2047.63671875,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,UNIFORM_2,v1-unchanged-finite-nonstochastic,128,3999,31.2421875,13,2335,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),0.36328125,1.0,3,UNIFORM_2;UNIFORM_3;UNIFORM_4,False,UNIFORM_4,,UNIFORM_4,,UNIFORM_4,11.16015625,-10.796875,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,UNIFORM_3,v1-unchanged-finite-nonstochastic,1,2348,2348.0,13,2335,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),2.244140625,1.0,5,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-2045.755859375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,UNIFORM_3,v1-unchanged-finite-nonstochastic,16,2543,158.9375,13,2335,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),2.244140625,1.0,5,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-2045.755859375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,UNIFORM_3,v1-unchanged-finite-nonstochastic,128,3999,31.2421875,13,2335,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),2.244140625,1.0,3,UNIFORM_2;UNIFORM_3;UNIFORM_4,False,UNIFORM_4,,UNIFORM_4,,UNIFORM_4,11.16015625,-8.916015625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,UNIFORM_4,v1-unchanged-finite-nonstochastic,1,2348,2348.0,13,2335,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),11.16015625,1.0,5,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-2036.83984375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,UNIFORM_4,v1-unchanged-finite-nonstochastic,16,2543,158.9375,13,2335,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),11.16015625,1.0,5,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-2036.83984375,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,UNIFORM_4,v1-unchanged-finite-nonstochastic,128,3999,31.2421875,13,2335,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),11.16015625,1.0,3,UNIFORM_2;UNIFORM_3;UNIFORM_4,False,UNIFORM_4,,UNIFORM_4,,UNIFORM_4,11.16015625,0.0,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,UNIFORM_5,v1-unchanged-finite-nonstochastic,1,2349,2349.0,14,2335,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),56.99609375,1.0,9,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-1991.00390625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
toy,c31_rotation_2d,,UNIFORM_5,v1-unchanged-finite-nonstochastic,16,2559,159.9375,14,2335,,,no qualifying grid horizon (<32),no qualifying grid horizon (<32),56.99609375,1.0,9,NATIVE_FP32;NATIVE_FP64;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,True,NATIVE_FP32,2048,NATIVE_FP32,2048,NATIVE_FP32,2048.0,-1991.00390625,TEST descriptive best feasible baseline; not DEV-selected and not a statistical superiority test,comparison of reported lower bounds is not a test of true-horizon superiority
